User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Traders Union,@TradersUnion_TU,2024-03-15T15:12:45.000Z,"Traders Union
@TradersUnion_TU
·
Mar 15 TOP URANIUM STOCKS TO BUY IN 2024 

 https://tradersunion.com/interesting-articles/best-stocks-to-buy-now/top-uranium-stocks/…

 Top 7 #uraniumstocks to buy:
 Uranium Energy Corp (#UEC)
 Cameco (#CCJ)
 Energy Fuels (#UUUU)
 Uranium Royalty Corp (#UROY)
 NuScale Power Corporation (#SMR)
Show more",,,2
ZoomStocks Markets,@ZSMarkets,2024-03-15T14:02:59.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 15#Europe: Stocks: Movers & Shakers

#UK

✦Mining stocks slump as RBC Capital Market analysts give update on #Glencore

#BHPGroup 1.7%, #RioTinto 0.4%

✦Food stocks lead amongst the sectors
Show more",3,1,
Kalkine Media Australia,@kalkineau,2024-03-15T09:05:00.000Z,"Kalkine Media Australia
@kalkineau
·
Mar 15#BHPGroup (ASX: BHP), the global #miningpowerhouse, experienced a significant uptick in its #stockprice, climbing as much as 2.65% in a day.",,,
Hilary Katz,@hilary_katz,2024-03-14T14:03:53.000Z,"Hilary Katz
@hilary_katz
·
Mar 14BHP Group 52726 very oversold can rally to 55000 for traders",,1,7
Gamesitas trader,@gamesitas15e,2024-03-14T11:13:12.000Z,"Gamesitas trader
@gamesitas15e
·
Mar 14Believe: JP Morgan mantiene su recomendación de neutral y eleva su precio objetivo de 11,60 a 15 euros.
BHP Group: Citigroup cambia su recomendación de neutral a comprar.

Carl Zeiss Meditec Ag: RBC Capital eleva su calificación a sobresaliente con un precio objetivo de 150 EUR.",1,,
BROKSTOCK,@brokstock,2024-03-14T08:29:35.000Z,"BROKSTOCK
@brokstock
·
Mar 14Good morning, investors!
Here's a portion of this morning's TOP 5 JSE Winners & Losers

WINNERS
South32 Limited 3.02%
Bhp Group Limited 1.39%
Absa Group Limited 0.97%
Nepi Rockcastle Plc 0.72%
Capitec 0.61%
Show more",,,
TimBukOne,@TimBukOne,2024-03-14T06:04:38.000Z,"TimBukOne
@TimBukOne
·
Mar 14#JSE Trading Stats - 13/03/2024 - #BraitSE #Naspers #BHPGroup #SibanyeStillwater #AngloAmerican #AnheuserBusch",1,1,
Pico Global,@PicoGlobal,2024-03-14T04:53:58.000Z,"Pico Global
@PicoGlobal
·
Mar 14Replying to 
@PicoGlobal",1,,2
CommSec,@CommSec,2024-03-14T01:15:04.000Z,"CommSec
@CommSec
·
Mar 14Miners .AXMM, however, capped losses, rising as much as 2.1%, their biggest intraday climb since March 1. Mining giants BHP Group $BHP and Rio Tinto $RIO jumped 2.5% and 1.5%, respectively.",1,,1
TimBukOne Candlesticks,@TimBukOneCandle,2024-03-13T22:12:35.000Z,"TimBukOne Candlesticks
@TimBukOneCandle
·
Mar 13#BHPGroup $JSEBHG - Search: http://dlvr.it/T42JHS",,,1
Luke Turner,@Luketurrner,2024-03-13T18:22:19.000Z,"Luke Turner
@Luketurrner
·
Mar 13ASX: $CBE

Cobre is working with BHP Group, one of the world's largest miners, to explore the Kalahari Copper Belt.

Major collaboration 

#RenewableEnergy $CBE #Mining #Exploration #Botswana #Copper #Silver #StockMarket #Investing $NIM $WIA $EVN $BHP $FMG $MIN $RIO $CBE",2,12,12
buysellsignals,@selltipsdotcom,2024-03-13T14:58:17.000Z,"buysellsignals
@selltipsdotcom
·
Mar 13BHP Group (BHP: GBX2,193.50) drops GBX11.50 on slipping relative strength; -GBX11.50 [-0.5%] Vol Index 1.1 [1 is avg]",,,
buysellsignals,@selltipsdotcom,2024-03-13T14:06:47.000Z,"buysellsignals
@selltipsdotcom
·
Mar 13BHP Group (BHP: GBX2,188.50) drops to seven-month low; -GBX16.50 [-0.7%]",,,
Rosa Cunha,@Conservadora191,2024-03-13T12:56:46.000Z,"Rosa Cunha
@Conservadora191
·
Mar 13Replying to 
@Conservadora191",1,,
ZoomStocks Markets,@ZSMarkets,2024-03-13T07:21:21.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 13#Australia: Stocks: Movers & Shakers

✦Metals stocks trade mixed as #SyrahResources looks to raise capital

#BHPGroup 1.3%, #RioTinto ▲1.4%

✦REITs lead the gains amongst the sectors

#GoodmanGroup ▲2.5%, #VicinityCentres ▲1.4%
Show more",,1,
TimBukOne,@TimBukOne,2024-03-13T06:03:38.000Z,"TimBukOne
@TimBukOne
·
Mar 13#JSE Trading Stats - 12/03/2024 - #MASRealEstate #Naspers #BHPGroup #RedefineProperties #BritishAmericanTobacco #AnheuserBusch",,,
横田 淳,@fitzsimmons151,2024-03-13T02:55:26.000Z,"横田 淳
@fitzsimmons151
·
Mar 13BHP Group reported a profit exceeding expectations due to high iron ore prices on Tuesday.",,,
CommSec,@CommSec,2024-03-13T01:09:11.000Z,"CommSec
@CommSec
·
Mar 13Miners lost 0.6%, as iron ore prices extended declines. Mining behemoths BHP Group $BHP and Fortescue $FMG dropped 0.9% and 0.6%, respectively.",,1,2
Jack Straw,@JackStr42679640,2024-03-12T08:58:21.000Z,"Jack Straw
@JackStr42679640
·
Mar 12No Bailout For Chinese Real Estate Developers Spells Trouble For #IronOre Prices - Fortescue (OTC:FSUMF), BHP Group (NYSE:BHP) - Benzinga",1,5,8
TifaniesweTs,@TifaniesweTs,2024-03-12T07:39:35.000Z,"TifaniesweTs
@TifaniesweTs
·
Mar 12No Bailout For Chinese Real Estate Developers Spells Trouble For #IronOre Prices - Fortescue (OTC:FSUMF), BHP Group (NYSE:BHP) - Benzinga",,,
ZoomStocks Markets,@ZSMarkets,2024-03-12T07:07:22.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 12#Australia: Stocks: Movers & Shakers

✦Mining stocks slump as #GoldenStateMining gives exploration update

#BHPGroup 0.7%, #RioTinto 0.2%

✦IT stocks emerge as top gaining sectors

#WisetechGlobal ▲1.8%, #ReaGroup ▲0.6%
Show more",2,1,1
TimBukOne,@TimBukOne,2024-03-12T06:01:38.000Z,"TimBukOne
@TimBukOne
·
Mar 12#JSE Trading Stats - 11/03/2024 - #Firstrand #Naspers #BHPGroup #FortressReit #ABSA #AnheuserBusch",,1,
CommSec,@CommSec,2024-03-11T22:54:38.000Z,"CommSec
@CommSec
·
Mar 11BHP Group $BHP, Rio Tinto $RIO and other steel-related shares may decline on Tuesday after iron ore slumped the most since mid-2022. Iron ore futures in Singapore plunged on Monday after disappointing demand in China left the market lumbered with swelling inventories.",1,3,3
buysellsignals,@selltipsdotcom,2024-03-11T15:33:03.000Z,"buysellsignals
@selltipsdotcom
·
Mar 11BHP Group (BHP: GBX2,185.0) keeps sliding; -GBX50.50 [-2.3%] Vol Index 2.1 [1 is avg]",,,
buysellsignals,@selltipsdotcom,2024-03-11T13:30:13.000Z,"buysellsignals
@selltipsdotcom
·
Mar 11BHP Group (BHP: GBX2,178.0) accelerates decline; -GBX57.50 [-2.6%]",,,
FintelAlerts,@FintelAlerts,2024-03-11T10:13:51.000Z,"FintelAlerts
@FintelAlerts
·
Mar 11$BHP / BHP Group Limited - Depositary Receipt () files form 6-K https://fintel.io/doc/sec-bhp-group-ltd-811809-6k-2024-march-11-19793-6251?utm_source=twitter.com&utm_medium=referral&utm_campaign=filing…",,,
TimBukOne Charts,@TimBukOneCharts,2024-03-11T07:14:35.000Z,"TimBukOne Charts
@TimBukOneCharts
·
Mar 11#BHPGroup $JSEBHG has issued a market related announcement: http://dlvr.it/T3vHKV",1,,
TimBukOne SENS,@TimBukOneSENS,2024-03-11T07:12:35.000Z,"TimBukOne SENS
@TimBukOneSENS
·
Mar 11#BHPGroup $JSEBHG - SENS PDF: http://dlvr.it/T3vH6t",,,
ZoomStocks Markets,@ZSMarkets,2024-03-11T07:02:33.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 11#Australia: Stocks on the move today

✦Investment Management stocks fall as #ACRFunds raises capital

#Macquarie 0.9%, #AustralianFoundation 1.9%

✦Mining stocks emerge as top losers amongst the sectors

#BHPGroup 2.6%, #RioTinto 3.6%
Show more",2,1,
TimBukOne SENS,@TimBukOneSENS,2024-03-11T05:12:12.000Z,"TimBukOne SENS
@TimBukOneSENS
·
Mar 11#BHPGroup $JSEBHG - SENS PDF: http://dlvr.it/T3v6g4",,,
TimBukOne Charts,@TimBukOneCharts,2024-03-11T05:11:10.000Z,"TimBukOne Charts
@TimBukOneCharts
·
Mar 11#BHPGroup $JSEBHG has issued a market related announcement: http://dlvr.it/T3v6bq",,,
CommSec,@CommSec,2024-03-11T02:04:29.000Z,"CommSec
@CommSec
·
Mar 11The S&P/ASX 200 is down 1.4% at 7,735.40. Materials stocks led the market lower, as all sectors lost; 157 of 200 shares fell, while 39 rose. BHP Group $BHP contributed the most to the index decline, decreasing 2.4%. Champion Iron $CIA had the largest drop, falling 4.8%.",,1,7
TimBukOne,@TimBukOne,2024-03-07T06:00:39.000Z,"TimBukOne
@TimBukOne
·
Mar 7#JSE Trading Stats - 06/03/2024 - #RedefineProperties #Naspers #BHPGroup #Firstrand #AnheuserBusch",,,
CommSec,@CommSec,2024-03-07T03:12:32.000Z,"CommSec
@CommSec
·
Mar 7Shares of BHP Group $BHP and Rio Tinto $RIO fall more than 2% each as iron ore giants trade ex-dividend. Both are near their lowest levels since October-November 2023.",,,1
CommSec,@CommSec,2024-03-07T01:37:16.000Z,"CommSec
@CommSec
·
Mar 7Bucking the trend, miners fell 0.4%, as iron ore futures declined on a weak steel market and lack of stimulus from top consumer China. Miners BHP Group $BHP and Rio Tinto $RIO lose 1.3% and 2.5%, respectively, trading ex-dividend.",1,1,2
NAI500,@NAI500,2024-03-06T17:30:15.000Z,"NAI500
@NAI500
·
Mar 6[最新！2023年全球十大 #铜 生产国]

BHP Group Ltd. $BHP
Southern Copper Corp $SCCO
Ivanhoe Mines $IVN

深入了解：https://ow.ly/TMjA50QMKJt

#basemetals #copper",,,
StockWatchWeekly,@SWatchWeeklyCom,2024-03-06T11:00:12.000Z,"StockWatchWeekly
@SWatchWeeklyCom
·
Mar 6 BHP Group Ltd recently announced a dividend of $1.44 per share, payable on 2024-03-28. Understand more about its dividend and financial health: https://gurufocus.com/news/2374658/bhp-group-ltds-dividend-analysis… #StocksToWatch #StockMarket",,1,
Usa Jaun News,@UsaJaunNews,2024-03-06T10:14:46.000Z,"Usa Jaun News
@UsaJaunNews
·
Mar 6BHP Group Ltd's Dividend Analysis 
Understanding BHP Group Ltd's Upcoming ... Understanding BHP Group Ltd’s Upcoming Dividend and Financial Health BHP Group Ltd (NYSE:BHP) recently announced a dividend of $1.44 per share, payable on 2024-03-28, with the...",,,
BROKSTOCK,@brokstock,2024-03-06T09:21:54.000Z,"BROKSTOCK
@brokstock
·
Mar 6Good morning, investors!
Here's a portion of this morning's TOP 5 JSE Winners & Losers

WINNERS
Kumba Iron Ore Ltd 2.31%
Clicks Group Ltd 2.20%
Naspers Limited 2.00%
Anglo American Plc 1.57%
Prosus N.V 1.57%
Show more",,2,2
TimBukOne,@TimBukOne,2024-03-06T06:04:13.000Z,"TimBukOne
@TimBukOne
·
Mar 6#JSE Trading Stats - 05/03/2024 - #Hammerson #Naspers #BHPGroup #SibanyeStillwater #AngloGold #AnheuserBusch",,,
The Lincolnian,@ThisLincolnian,2024-03-05T13:41:09.000Z,"The Lincolnian
@ThisLincolnian
·
Mar 5BHP Group Limited $BHP to Issue Semi-annual Dividend of $1.44 on  March 28th",,,
The Lincolnian,@ThisLincolnian,2024-03-05T13:41:07.000Z,"The Lincolnian
@ThisLincolnian
·
Mar 5BHP Group Limited $BHPLF To Go Ex-Dividend on March 7th",,,
Jake P. Noch,@Jake_P_Noch,2024-03-05T09:50:21.000Z,"Jake P. Noch
@Jake_P_Noch
·
Mar 5
Automated$SPY $SONG $QQQ BHP Group downgraded to Hold from Buy at Liberum https://blog.tipranks.com/bhp-group-downgraded-to-hold-from-buy-at-liberum/?utm_source=dlvr.it&utm_medium=twitter… $BTC",,,
Gold Telegraph,@GoldTelegraph_,2024-03-04T17:46:22.000Z,"Gold Telegraph
@GoldTelegraph_
·
Mar 4BREAKING NEWS

BHP GROUP HOPES TO EXPAND ITS PRESENCE IN CANADA BEYOND A MASSIVE $14 BILLION POTASH PROJECT

Canada and mining  

Watch copper deals…",12,56,344
TimBukOne,@TimBukOne,2024-03-04T08:05:37.000Z,"TimBukOne
@TimBukOne
·
Mar 4Upcoming Last-Day-to-Trade for #JSE Dividends - #BHPGroup #DRDGold #Italtile #South32",,1,4
Pauley,@pauley1,2024-03-04T07:51:43.000Z,"Pauley
@pauley1
·
Mar 4The next ex-dividend date for LSE listed mining giant  BHP Group Ltd (BHP) is scheduled for:

 Ex-Dividend date:  7th March
 Declared dividend:  $0.72 per share
 Pay date:  28th March",1,1,
ZoomStocks Markets,@ZSMarkets,2024-03-04T07:35:41.000Z,"ZoomStocks Markets
@ZSMarkets
·
Mar 4#Australia: Stocks on the move today

✦Mining stocks slump as #StBarbara gold mineralization

#BHP Group 1.5%, #RioTinto 1.2%

✦Healthcare stocks lead the gains

#RamsayHealthcare ▲0.5%, #Summerset Group ▲0.3%
Show more",,1,
CommSec,@CommSec,2024-03-04T01:16:16.000Z,"CommSec
@CommSec
·
Mar 4Miners edged up 0.2% before trading flat, with behemoth BHP Group $BHP declining 0.5%, while Rio Tinto $RIO and Fortescue $FMG rose 0.2% and 0.3%, respectively.",1,1,2
"Music Licensing, Inc. (OTC: SONG)",@OTC_SONG,2024-03-03T12:25:11.000Z,"Music Licensing, Inc. (OTC: SONG)
@OTC_SONG
·
Mar 3
Automated$TSLA  $SPY $SONG  Analysts Conflicted on These Materials Names: Northern Star Resources Ltd (OtherNESRF), Fortescue Metals Group Ltd (OtherFSUMF) and BHP Group Ltd (OtherBHPLF) https://blog.tipranks.com/analysts-conflicted-on-these-materials-names-northern-star-resources-ltd-othernesrf-fortescue-metals-group-ltd-otherfsumf-and-bhp-group-ltd-otherbhplf/?utm_source=dlvr.it&utm_medium=twitter… $QQQ $AAPL $BTC",,,
Jake P. Noch,@Jake_P_Noch,2024-03-03T12:25:06.000Z,"Jake P. Noch
@Jake_P_Noch
·
Mar 3
Automated$SPY $SONG $QQQ Analysts Conflicted on These Materials Names: Northern Star Resources Ltd (OtherNESRF), Fortescue Metals Group Ltd (OtherFSUMF) and BHP Group Ltd (OtherBHPLF) https://blog.tipranks.com/analysts-conflicted-on-these-materials-names-northern-star-resources-ltd-othernesrf-fortescue-metals-group-ltd-otherfsumf-and-bhp-group-ltd-otherbhplf/?utm_source=dlvr.it&utm_medium=twitter… $BTC",1,,
Silver,@meraipanu,2024-03-03T09:49:29.000Z,"Silver
@meraipanu
·
Mar 3Replying to 
@safinaMarch
 @obantoo
 and 
@AshleaSimonBF",,,
Aaron,@Awwrnold,2024-03-03T04:07:11.000Z,"Aaron
@Awwrnold
·
Mar 3Replying to 
@JoeFromUtah",1,,
TimBukOne,@TimBukOne,2024-03-02T08:00:36.000Z,"TimBukOne
@TimBukOne
·
Mar 2Upcoming Last-Day-to-Trade for #JSE Dividends - #BHPGroup #DRDGold #Italtile #South32",,,
TimBukOne,@TimBukOne,2024-03-02T06:02:37.000Z,"TimBukOne
@TimBukOne
·
Mar 2#JSE Trading Stats - 01/03/2024 - #Hammerson #Naspers #BHPGroup #SibanyeStillwater #Firstrand #AnheuserBusch",1,,
